STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/3/2022,0.32,2.6,2,43,33,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/4/2022,0.31,0.1,1.2,38,32,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/5/2022,0,0,0,41,35,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/6/2022,0.04,0,0,42,36,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/7/2022,0.01,0,0,45,38,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/8/2022,0.1,0,0,43,37,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/9/2022,0.71,0,0,43,36,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/10/2022,0.3,0,0,46,40,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/11/2022,0.04,0,0,45,39,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/12/2022,0.18,0,0,43,38,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/13/2022,0,0,0,43,32,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/14/2022,0,0,0,43,35,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/15/2022,0,0,0,41,30,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/16/2022,0,0,0,44,28,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/17/2022,0.14,0,0,40,30,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/18/2022,0.02,0.2,0,42,31,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/19/2022,0.04,0.2,0,35,30,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/20/2022,0.66,0.6,1.2,42,29,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/21/2022,0,0.3,1.2,30,20,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/22/2022,0,0,1.2,26,18,,,,,,1,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/23/2022,0.35,0,0,39,23,1,1,,,,1,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/24/2022,1.52,0,0,53,36,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/25/2022,0.45,0,0,53,47,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/26/2022,1.12,0,0,57,46,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/27/2022,0.27,0,0,53,44,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/28/2022,0.03,0,0,46,41,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/29/2022,0.35,0,0,46,41,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/30/2022,0.36,0,0,53,42,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/31/2022,0.01,0,0,49,43,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/1/2023,0.01,0,0,46,35,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/2/2023,0,0,0,50,29,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/3/2023,0,0,0,49,37,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/4/2023,0.02,0,0,50,40,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/5/2023,0,0,0,59,48,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/6/2023,0.12,0,0,53,41,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/7/2023,0.28,0,0,49,40,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/8/2023,0.3,0,0,49,40,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/9/2023,0.27,0,0,56,43,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/10/2023,0,0,0,54,45,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/11/2023,0.09,0,0,57,44,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/12/2023,0.46,0,0,53,47,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/13/2023,0.43,0,0,54,47,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/14/2023,0.06,0,0,59,46,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/15/2023,0.42,0,0,50,44,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/16/2023,0,0,0,50,40,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/17/2023,0.08,0,0,48,41,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/18/2023,0.18,0,0,46,38,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/19/2023,0,0,0,42,36,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/20/2023,0,0,0,47,35,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/21/2023,0.13,0,0,43,32,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/22/2023,0.03,0,0,44,35,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/23/2023,0,0,0,46,35,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/24/2023,0,0,0,44,37,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/25/2023,0,0,0,46,41,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/26/2023,0.03,0,0,44,39,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/27/2023,0.1,0,0,48,42,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/28/2023,0.08,0,0,44,36,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/29/2023,0,0,0,40,28,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/30/2023,0,0,0,39,24,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/31/2023,0,0.1,0,41,31,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/1/2023,0,0,0,47,32,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/2/2023,0,0,0,51,32,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/3/2023,0.21,0,0,50,38,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/4/2023,0.14,0,0,52,44,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/5/2023,0.07,0,0,47,42,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/6/2023,0.02,0,0,48,42,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/7/2023,0.4,0,0,50,41,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/8/2023,0,0,0,48,39,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/9/2023,0.09,0,0,57,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/10/2023,0,0,0,52,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/11/2023,0,0,0,48,38,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/12/2023,0.01,0,0,50,32,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/13/2023,0.35,0.4,0,46,33,1,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/14/2023,0,0,0,43,29,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/15/2023,0,0,0,44,28,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/16/2023,0,0,0,45,34,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/17/2023,0.2,0,0,46,39,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/18/2023,0.03,0,0,47,40,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/19/2023,0.05,0,0,48,40,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/20/2023,0.22,0,0,47,42,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/21/2023,0.06,0,0,44,35,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/22/2023,0.02,0.2,0,38,30,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/23/2023,0,0,0,35,26,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/24/2023,0,0,0,39,22,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/25/2023,0.02,0,0,42,24,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/26/2023,0.28,1.6,2,46,32,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/27/2023,0.15,0,0,42,32,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/28/2023,0.04,0,0,45,31,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/1/2023,0.02,0,0,45,28,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/2/2023,0.16,0,0,48,36,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/3/2023,0.22,0,0,42,36,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/4/2023,0.39,0,0,45,35,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/5/2023,0.3,0,0,49,29,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/6/2023,0.01,0,0,49,31,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/7/2023,0.03,0,0,51,36,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/8/2023,0.01,0,0,44,33,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/9/2023,0,0,0,49,33,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/10/2023,0.16,0,0,50,38,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/11/2023,0.03,0,0,52,39,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/12/2023,0.24,0,0,47,31,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/13/2023,0.41,0,0,48,37,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/14/2023,0,0,0,51,34,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/15/2023,0,0,0,51,39,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/16/2023,0,0,0,54,33,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/17/2023,0,0,0,62,39,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/18/2023,0,0,0,65,40,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/19/2023,0,0,0,60,46,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/20/2023,0.14,0,0,56,46,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/21/2023,0,0,0,57,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/22/2023,0,0,0,61,38,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/23/2023,0.04,0,0,50,38,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/24/2023,0,0,0,47,37,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/25/2023,0,0,0,48,36,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/26/2023,0,0,0,50,36,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/27/2023,0,0,0,59,32,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/28/2023,0,0,0,59,49,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/29/2023,0,0,0,61,41,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/30/2023,0,0,0,53,43,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/31/2023,0.4,0,0,48,41,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/1/2023,0.02,0,0,48,38,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/2/2023,0.25,0,0,46,35,1,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/3/2023,0.09,0,0,48,35,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/4/2023,0,0,0,51,35,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/5/2023,0,0,0,53,36,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/6/2023,0.45,0,0,53,44,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/7/2023,0.09,0,0,57,46,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/8/2023,0.15,0,0,51,45,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/9/2023,0.56,0,0,55,46,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/10/2023,0.67,0,0,47,42,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/11/2023,0.09,0,0,52,39,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/12/2023,0,0,0,54,38,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/13/2023,0,0,0,52,38,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/14/2023,0,0,0,56,37,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/15/2023,0.02,0,0,51,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/16/2023,0.34,0,0,51,38,1,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/17/2023,0.05,0,0,51,36,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/18/2023,0.12,0,0,48,38,,,,1,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/19/2023,0.02,0,0,51,39,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/20/2023,0.31,0,0,47,37,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/21/2023,0,0,0,52,43,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/22/2023,0.14,0,0,63,45,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/23/2023,0.46,0,0,54,45,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/24/2023,0.03,0,0,58,45,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/25/2023,0,0,0,59,44,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/26/2023,0,0,0,67,43,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/27/2023,0,0,0,68,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/28/2023,0,0,0,80,49,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/29/2023,0,0,0,76,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/30/2023,0,0,0,61,48,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/1/2023,0.02,0,0,56,49,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/2/2023,0.01,0,0,70,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/3/2023,0,0,0,73,51,,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/4/2023,0.05,0,0,56,48,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/5/2023,0.7,0,0,51,48,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/6/2023,0,0,0,62,47,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/7/2023,0,0,0,62,49,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/8/2023,0.01,0,0,66,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/9/2023,0,0,0,64,48,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/10/2023,0,0,0,71,45,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/11/2023,0,0,0,75,50,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/12/2023,0,0,0,82,52,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/13/2023,0,0,0,86,55,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/14/2023,0,0,0,89,59,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/15/2023,0.12,0,0,88,58,,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/16/2023,0,0,0,78,55,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/17/2023,0,0,0,80,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/18/2023,0,0,0,76,55,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/19/2023,0,0,0,76,53,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/20/2023,0.01,0,0,78,54,,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/21/2023,0,0,0,60,52,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/22/2023,0.01,0,0,65,49,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/23/2023,0,0,0,66,47,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/24/2023,0,0,0,71,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/25/2023,0,0,0,77,53,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/26/2023,0,0,0,82,56,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/27/2023,0,0,0,70,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/28/2023,0,0,0,64,48,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/29/2023,0,0,0,68,48,1,1,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/30/2023,0,0,0,63,48,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/31/2023,0,0,0,64,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/1/2023,0,0,0,69,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/2/2023,0,0,0,72,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/3/2023,0,0,0,74,49,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/4/2023,0,0,0,70,52,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/5/2023,0,0,0,73,49,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/6/2023,0,0,0,82,55,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/7/2023,0,0,0,87,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/8/2023,0,0,0,73,53,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/9/2023,0.19,0,0,56,52,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/10/2023,0.23,0,0,62,52,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/11/2023,0,0,0,71,54,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/12/2023,0,0,0,84,57,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/13/2023,0,0,0,66,52,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/14/2023,0,0,0,66,52,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/15/2023,0,0,0,72,47,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/16/2023,0.13,0,0,72,52,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/17/2023,0.07,0,0,59,51,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/18/2023,0.17,0,0,62,47,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/19/2023,0.01,0,0,62,47,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/20/2023,0.42,0,0,60,50,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/21/2023,0,0,0,71,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/22/2023,0,0,0,78,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/23/2023,0,0,0,81,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/24/2023,0,0,0,71,52,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/25/2023,0,0,0,79,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/26/2023,0,0,0,74,53,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/27/2023,0,0,0,74,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/28/2023,0,0,0,79,54,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/29/2023,0,0,0,81,55,1,1,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/30/2023,0,0,0,79,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/1/2023,0,0,0,80,57,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/2/2023,0,0,0,80,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/3/2023,0,0,0,82,55,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/4/2023,0,0,0,88,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/5/2023,0,0,0,91,61,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/6/2023,0,0,0,83,57,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/7/2023,0,0,0,74,55,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/8/2023,0,0,0,74,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/9/2023,0,0,0,79,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/10/2023,0,0,0,73,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/11/2023,0,0,0,77,55,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/12/2023,0,0,0,75,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/13/2023,0,0,0,80,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/14/2023,0,0,0,87,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/15/2023,0,0,0,91,61,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/16/2023,0,0,0,83,57,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/17/2023,0,0,0,77,60,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/18/2023,0,0,0,81,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/19/2023,0,0,0,89,61,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/20/2023,0,0,0,82,60,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/21/2023,0,0,0,78,58,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/22/2023,0,0,0,81,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/23/2023,0,0,0,84,59,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/24/2023,0.09,0,0,73,57,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/25/2023,0,0,0,74,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/26/2023,0,0,0,76,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/27/2023,0,0,0,79,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/28/2023,0,0,0,79,56,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/29/2023,0,0,0,77,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/30/2023,0,0,0,77,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/31/2023,0,0,0,78,57,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/1/2023,0,0,0,83,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/2/2023,0,0,0,84,60,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/3/2023,0,0,0,84,59,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/4/2023,0,0,0,85,60,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/5/2023,0.02,0,0,72,62,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/6/2023,0,0,0,76,62,1,1,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/7/2023,0.02,0,0,77,61,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/8/2023,0,0,0,79,60,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/9/2023,0,0,0,77,60,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/10/2023,0,0,0,74,60,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/11/2023,0,0,0,79,59,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/12/2023,0,0,0,82,63,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/13/2023,0,0,0,89,63,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/14/2023,0,0,0,94,71,,,,,,,
